meter_id,timestamp,consumption_kwh,status
DE_1002,2026-06-02 07:00:00,0.364,valid
DE_1002,2026-06-02 07:15:00,0.295,valid
DE_1002,2026-06-02 07:30:00,0.383,valid
DE_1002,2026-06-02 07:45:00,0.315,valid
DE_1002,2026-06-02 08:00:00,0.186,valid
DE_1002,2026-06-02 08:15:00,0.302,valid
DE_1002,2026-06-02 08:30:00,0.211,valid
DE_1002,2026-06-02 08:45:00,0.289,valid
DE_1002,2026-06-02 09:00:00,0.272,valid
DE_1002,2026-06-02 09:15:00,0.255,valid
DE_1002,2026-06-02 09:30:00,0.201,valid
DE_1002,2026-06-02 09:45:00,0.219,valid
DE_1002,2026-06-02 10:00:00,0.208,valid
DE_1002,2026-06-02 10:15:00,0.238,valid
DE_1002,2026-06-02 10:30:00,0.314,valid
DE_1002,2026-06-02 10:45:00,0.285,valid
DE_1002,2026-06-02 11:00:00,0.201,valid
DE_1002,2026-06-02 11:15:00,0.289,valid
DE_1002,2026-06-02 11:30:00,0.157,valid
DE_1002,2026-06-02 11:45:00,0.259,valid
DE_1002,2026-06-02 12:00:00,0.191,valid
DE_1002,2026-06-02 12:15:00,0.212,valid
DE_1002,2026-06-02 12:30:00,0.232,valid
DE_1002,2026-06-02 12:45:00,0.166,valid
DE_1002,2026-06-02 13:00:00,0.265,valid
DE_1002,2026-06-02 13:15:00,0.225,valid
DE_1002,2026-06-02 13:30:00,0.346,valid
DE_1002,2026-06-02 13:45:00,0.21,valid
DE_1002,2026-06-02 14:00:00,0.313,valid
DE_1002,2026-06-02 14:15:00,0.282,valid
DE_1002,2026-06-02 14:30:00,0.191,valid
DE_1002,2026-06-02 14:45:00,0.318,valid
DE_1002,2026-06-02 15:00:00,0.222,valid
DE_1002,2026-06-02 15:15:00,0.163,valid
DE_1002,2026-06-02 15:30:00,0.318,valid
DE_1002,2026-06-02 15:45:00,0.328,valid
DE_1002,2026-06-02 16:00:00,0.303,valid
DE_1002,2026-06-02 16:15:00,0.287,valid
DE_1002,2026-06-02 16:30:00,0.379,valid
DE_1002,2026-06-02 16:45:00,0.336,valid
DE_1002,2026-06-02 17:00:00,0.292,valid
DE_1002,2026-06-02 17:15:00,0.362,valid
DE_1002,2026-06-02 17:30:00,0.263,valid
DE_1002,2026-06-02 17:45:00,0.297,valid
DE_1002,2026-06-02 18:00:00,0.297,valid
DE_1002,2026-06-02 18:15:00,0.24,valid
DE_1002,2026-06-02 18:30:00,0.291,valid
DE_1002,2026-06-02 18:45:00,0.411,valid
DE_1002,2026-06-02 19:00:00,0.32,valid
DE_1002,2026-06-02 19:15:00,0.347,valid
DE_1002,2026-06-02 19:30:00,0.317,valid
DE_1002,2026-06-02 19:45:00,0.418,valid
DE_1002,2026-06-02 20:00:00,0.4,valid
DE_1002,2026-06-02 20:15:00,0.425,valid
DE_1002,2026-06-02 20:30:00,0.395,valid
DE_1002,2026-06-02 20:45:00,0.341,valid
DE_1002,2026-06-02 21:00:00,0.376,valid
DE_1002,2026-06-02 21:15:00,0.467,valid
DE_1002,2026-06-02 21:30:00,0.422,valid
DE_1002,2026-06-02 21:45:00,0.464,valid
DE_1002,2026-06-02 22:00:00,0.292,valid
DE_1002,2026-06-02 22:15:00,0.506,valid
DE_1002,2026-06-02 22:30:00,0.425,valid
DE_1002,2026-06-02 22:45:00,0.559,valid
DE_1002,2026-06-02 23:00:00,0.449,valid
DE_1002,2026-06-02 23:15:00,0.476,valid
DE_1002,2026-06-02 23:30:00,0.508,valid
DE_1002,2026-06-02 23:45:00,0.431,valid
DE_1002,2026-06-03 00:00:00,0.544,valid
DE_1002,2026-06-03 00:15:00,0.468,valid
DE_1002,2026-06-03 00:30:00,0.564,valid
DE_1002,2026-06-03 00:45:00,0.54,valid
DE_1002,2026-06-03 01:00:00,0.5,valid
DE_1002,2026-06-03 01:15:00,0.439,valid
DE_1002,2026-06-03 01:30:00,0.464,valid
DE_1002,2026-06-03 01:45:00,0.49,valid
DE_1002,2026-06-03 02:00:00,0.348,valid
DE_1002,2026-06-03 02:15:00,0.422,valid
DE_1002,2026-06-03 02:30:00,0.497,valid
DE_1002,2026-06-03 02:45:00,0.387,valid
DE_1002,2026-06-03 03:00:00,0.489,valid
DE_1002,2026-06-03 03:15:00,0.394,valid
DE_1002,2026-06-03 03:30:00,0.441,valid
DE_1002,2026-06-03 03:45:00,0.368,valid
DE_1002,2026-06-03 04:00:00,0.424,valid
DE_1002,2026-06-03 04:15:00,0.423,valid
DE_1002,2026-06-03 04:30:00,0.457,valid
DE_1002,2026-06-03 04:45:00,0.468,valid
DE_1002,2026-06-03 05:00:00,0.438,valid
DE_1002,2026-06-03 05:15:00,0.385,valid
DE_1002,2026-06-03 05:30:00,0.314,valid
DE_1002,2026-06-03 05:45:00,0.441,valid
DE_1002,2026-06-03 06:00:00,0.285,valid
DE_1002,2026-06-03 06:15:00,0.328,valid
DE_1002,2026-06-03 06:30:00,0.387,valid
DE_1002,2026-06-03 06:45:00,0.372,valid
DE_1002,2026-06-03 07:00:00,0.405,valid
DE_1002,2026-06-03 07:15:00,0.325,valid
DE_1002,2026-06-03 07:30:00,0.24,valid
DE_1002,2026-06-03 07:45:00,0.311,valid
DE_1002,2026-06-03 08:00:00,0.309,valid
DE_1002,2026-06-03 08:15:00,0.282,valid
DE_1002,2026-06-03 08:30:00,0.371,valid
DE_1002,2026-06-03 08:45:00,0.288,valid
DE_1002,2026-06-03 09:00:00,0.203,valid
DE_1002,2026-06-03 09:15:00,0.298,valid
DE_1002,2026-06-03 09:30:00,0.218,valid
DE_1002,2026-06-03 09:45:00,0.36,valid
DE_1002,2026-06-03 10:00:00,0.264,valid
DE_1002,2026-06-03 10:15:00,0.18,valid
DE_1002,2026-06-03 10:30:00,0.304,valid
DE_1002,2026-06-03 10:45:00,0.368,valid
DE_1002,2026-06-03 11:00:00,0.125,valid
DE_1002,2026-06-03 11:15:00,0.27,valid
DE_1002,2026-06-03 11:30:00,0.249,valid
DE_1002,2026-06-03 11:45:00,0.234,valid
DE_1002,2026-06-03 12:00:00,0.217,valid
DE_1002,2026-06-03 12:15:00,0.225,valid
DE_1002,2026-06-03 12:30:00,0.165,valid
DE_1002,2026-06-03 12:45:00,0.271,valid
DE_1002,2026-06-03 13:00:00,0.158,valid
DE_1002,2026-06-03 13:15:00,0.323,valid
DE_1002,2026-06-03 13:30:00,0.301,valid
DE_1002,2026-06-03 13:45:00,0.166,valid
DE_1002,2026-06-03 14:00:00,0.25,valid
DE_1002,2026-06-03 14:15:00,0.321,valid
DE_1002,2026-06-03 14:30:00,0.225,valid
DE_1002,2026-06-03 14:45:00,0.242,valid
DE_1002,2026-06-03 15:00:00,0.255,valid
DE_1002,2026-06-03 15:15:00,0.333,valid
DE_1002,2026-06-03 15:30:00,0.245,valid
DE_1002,2026-06-03 15:45:00,0.275,valid
DE_1002,2026-06-03 16:00:00,0.327,valid
DE_1002,2026-06-03 16:15:00,0.29,valid
DE_1002,2026-06-03 16:30:00,0.257,valid
DE_1002,2026-06-03 16:45:00,0.233,valid
DE_1002,2026-06-03 17:00:00,0.249,valid
DE_1002,2026-06-03 17:15:00,0.266,valid
DE_1002,2026-06-03 17:30:00,0.239,valid
DE_1002,2026-06-03 17:45:00,0.289,valid
DE_1002,2026-06-03 18:00:00,0.365,valid
DE_1002,2026-06-03 18:15:00,0.353,valid
DE_1002,2026-06-03 18:30:00,0.309,valid
DE_1002,2026-06-03 18:45:00,0.299,valid
DE_1002,2026-06-03 19:00:00,0.325,valid
DE_1002,2026-06-03 19:15:00,0.306,valid
DE_1002,2026-06-03 19:30:00,0.313,valid
DE_1002,2026-06-03 19:45:00,0.411,valid
DE_1002,2026-06-03 20:00:00,0.33,valid
DE_1002,2026-06-03 20:15:00,0.401,valid
DE_1002,2026-06-03 20:30:00,0.369,valid
DE_1002,2026-06-03 20:45:00,0.521,valid
DE_1002,2026-06-03 21:00:00,0.335,valid
DE_1002,2026-06-03 21:15:00,0.435,valid
DE_1002,2026-06-03 21:30:00,0.408,valid
DE_1002,2026-06-03 21:45:00,0.386,valid
DE_1002,2026-06-03 22:00:00,0.466,valid
DE_1002,2026-06-03 22:15:00,0.458,valid
DE_1002,2026-06-03 22:30:00,0.397,valid
DE_1002,2026-06-03 22:45:00,0.471,valid
DE_1002,2026-06-03 23:00:00,0.494,valid
DE_1002,2026-06-03 23:15:00,0.54,valid
DE_1002,2026-06-03 23:30:00,0.445,valid
DE_1002,2026-06-03 23:45:00,0.549,valid
DE_1002,2026-06-04 00:00:00,0.49,valid
DE_1002,2026-06-04 00:15:00,0.401,valid
DE_1002,2026-06-04 00:30:00,0.526,valid
DE_1002,2026-06-04 00:45:00,0.496,valid
DE_1002,2026-06-04 01:00:00,0.431,valid
DE_1002,2026-06-04 01:15:00,0.522,valid
DE_1002,2026-06-04 01:30:00,0.451,valid
DE_1002,2026-06-04 01:45:00,0.526,valid
DE_1002,2026-06-04 02:00:00,0.446,valid
DE_1002,2026-06-04 02:15:00,0.488,valid
DE_1002,2026-06-04 02:30:00,0.484,valid
DE_1002,2026-06-04 02:45:00,0.474,valid
DE_1002,2026-06-04 03:00:00,0.373,valid
DE_1002,2026-06-04 03:15:00,0.471,valid
DE_1002,2026-06-04 03:30:00,0.426,valid
DE_1002,2026-06-04 03:45:00,0.525,valid
DE_1002,2026-06-04 04:00:00,0.424,valid
DE_1002,2026-06-04 04:15:00,0.438,valid
DE_1002,2026-06-04 04:30:00,0.362,valid
DE_1002,2026-06-04 04:45:00,0.38,valid
DE_1002,2026-06-04 05:00:00,0.38,valid
DE_1002,2026-06-04 05:15:00,0.316,valid
DE_1002,2026-06-04 05:30:00,0.316,valid
DE_1002,2026-06-04 05:45:00,0.37,valid
DE_1002,2026-06-04 06:00:00,0.346,valid
DE_1002,2026-06-04 06:15:00,0.36,valid
DE_1002,2026-06-04 06:30:00,0.406,valid
DE_1002,2026-06-04 06:45:00,0.33,valid
DE_1002,2026-06-04 07:00:00,0.359,valid
DE_1002,2026-06-04 07:15:00,0.318,valid
DE_1002,2026-06-04 07:30:00,0.315,valid
DE_1002,2026-06-04 07:45:00,0.338,valid
DE_1002,2026-06-04 08:00:00,0.197,valid
DE_1002,2026-06-04 08:15:00,0.303,valid
DE_1002,2026-06-04 08:30:00,0.268,valid
DE_1002,2026-06-04 08:45:00,0.254,valid
DE_1002,2026-06-04 09:00:00,0.181,valid
DE_1002,2026-06-04 09:15:00,0.253,valid
DE_1002,2026-06-04 09:30:00,0.181,valid
DE_1002,2026-06-04 09:45:00,0.319,valid
DE_1002,2026-06-04 10:00:00,0.238,valid
DE_1002,2026-06-04 10:15:00,0.166,valid
DE_1002,2026-06-04 10:30:00,0.216,valid
DE_1002,2026-06-04 10:45:00,0.288,valid
DE_1002,2026-06-04 11:00:00,0.195,valid
DE_1002,2026-06-04 11:15:00,0.211,valid
DE_1002,2026-06-04 11:30:00,0.207,valid
DE_1002,2026-06-04 11:45:00,0.219,valid
DE_1002,2026-06-04 12:00:00,0.115,valid
DE_1002,2026-06-04 12:15:00,0.198,valid
DE_1002,2026-06-04 12:30:00,0.172,valid
DE_1002,2026-06-04 12:45:00,0.348,valid
DE_1002,2026-06-04 13:00:00,0.214,valid
DE_1002,2026-06-04 13:15:00,0.202,valid
DE_1002,2026-06-04 13:30:00,0.274,valid
DE_1002,2026-06-04 13:45:00,0.217,valid
DE_1002,2026-06-04 14:00:00,0.263,valid
DE_1002,2026-06-04 14:15:00,0.206,valid
DE_1002,2026-06-04 14:30:00,0.328,valid
DE_1002,2026-06-04 14:45:00,0.219,valid
DE_1002,2026-06-04 15:00:00,0.294,valid
DE_1002,2026-06-04 15:15:00,0.332,valid
DE_1002,2026-06-04 15:30:00,0.26,valid
DE_1002,2026-06-04 15:45:00,0.275,valid
DE_1002,2026-06-04 16:00:00,0.329,valid
DE_1002,2026-06-04 16:15:00,0.334,valid
DE_1002,2026-06-04 16:30:00,0.245,valid
DE_1002,2026-06-04 16:45:00,0.309,valid
DE_1002,2026-06-04 17:00:00,0.278,valid
DE_1002,2026-06-04 17:15:00,0.288,valid
DE_1002,2026-06-04 17:30:00,0.293,valid
DE_1002,2026-06-04 17:45:00,0.386,valid
DE_1002,2026-06-04 18:00:00,0.43,valid
DE_1002,2026-06-04 18:15:00,0.48,valid
DE_1002,2026-06-04 18:30:00,0.347,valid
DE_1002,2026-06-04 18:45:00,0.308,valid
DE_1002,2026-06-04 19:00:00,0.327,valid
DE_1002,2026-06-04 19:15:00,0.455,valid
DE_1002,2026-06-04 19:30:00,0.298,valid
DE_1002,2026-06-04 19:45:00,0.359,valid
DE_1002,2026-06-04 20:00:00,0.372,valid
DE_1002,2026-06-04 20:15:00,0.487,valid
DE_1002,2026-06-04 20:30:00,0.349,valid
DE_1002,2026-06-04 20:45:00,0.455,valid
DE_1002,2026-06-04 21:00:00,0.491,valid
DE_1002,2026-06-04 21:15:00,0.417,valid
DE_1002,2026-06-04 21:30:00,0.448,valid
DE_1002,2026-06-04 21:45:00,0.348,valid
DE_1002,2026-06-04 22:00:00,0.446,valid
DE_1002,2026-06-04 22:15:00,0.439,valid
DE_1002,2026-06-04 22:30:00,0.321,valid
DE_1002,2026-06-04 22:45:00,0.471,valid
DE_1002,2026-06-04 23:00:00,0.493,valid
DE_1002,2026-06-04 23:15:00,0.39,valid
DE_1002,2026-06-04 23:30:00,0.404,valid
DE_1002,2026-06-04 23:45:00,0.438,valid
DE_1002,2026-06-05 00:00:00,0.474,valid
DE_1002,2026-06-05 00:15:00,0.485,valid
DE_1002,2026-06-05 00:30:00,0.452,valid
DE_1002,2026-06-05 00:45:00,0.45,valid
DE_1002,2026-06-05 01:00:00,0.49,valid
DE_1002,2026-06-05 01:15:00,0.451,valid
DE_1002,2026-06-05 01:30:00,0.47,valid
DE_1002,2026-06-05 01:45:00,0.464,valid
DE_1002,2026-06-05 02:00:00,0.473,valid
DE_1002,2026-06-05 02:15:00,0.442,valid
DE_1002,2026-06-05 02:30:00,0.493,valid
DE_1002,2026-06-05 02:45:00,0.455,valid
DE_1002,2026-06-05 03:00:00,0.469,valid
DE_1002,2026-06-05 03:15:00,0.487,valid
DE_1002,2026-06-05 03:30:00,0.352,valid
DE_1002,2026-06-05 03:45:00,0.471,valid
DE_1002,2026-06-05 04:00:00,0.489,valid
DE_1002,2026-06-05 04:15:00,0.351,valid
DE_1002,2026-06-05 04:30:00,0.398,valid
DE_1002,2026-06-05 05:00:00,0.397,valid
DE_1002,2026-06-05 05:15:00,0.401,valid
DE_1002,2026-06-05 05:30:00,0.342,valid
DE_1002,2026-06-05 05:45:00,0.441,valid
DE_1002,2026-06-05 06:00:00,0.307,valid
DE_1002,2026-06-05 06:15:00,0.343,valid
DE_1002,2026-06-05 06:30:00,0.401,valid
DE_1002,2026-06-05 06:45:00,0.448,valid
DE_1002,2026-06-05 07:00:00,0.299,valid
DE_1002,2026-06-05 07:15:00,0.364,valid
DE_1002,2026-06-05 07:30:00,0.336,valid
DE_1002,2026-06-05 07:45:00,0.246,valid
DE_1002,2026-06-05 08:00:00,0.252,valid
DE_1002,2026-06-05 08:15:00,0.24,valid
DE_1002,2026-06-05 08:30:00,0.275,valid
DE_1002,2026-06-05 08:45:00,0.279,valid
DE_1002,2026-06-05 09:00:00,0.276,valid
DE_1002,2026-06-05 09:15:00,0.339,valid
DE_1002,2026-06-05 09:30:00,0.296,valid
DE_1002,2026-06-05 09:45:00,0.408,valid
DE_1002,2026-06-05 10:00:00,0.238,valid
DE_1002,2026-06-05 10:15:00,0.289,valid
DE_1002,2026-06-05 10:30:00,0.271,valid
DE_1002,2026-06-05 10:45:00,0.325,valid
DE_1002,2026-06-05 11:00:00,0.206,valid
DE_1002,2026-06-05 11:15:00,0.267,valid
DE_1002,2026-06-05 11:30:00,0.306,valid
DE_1002,2026-06-05 11:45:00,0.189,valid
DE_1002,2026-06-05 12:00:00,0.196,valid
DE_1002,2026-06-05 12:15:00,0.225,valid
DE_1002,2026-06-05 12:30:00,0.178,valid
DE_1002,2026-06-05 12:45:00,0.156,valid
DE_1002,2026-06-05 13:00:00,0.317,valid
DE_1002,2026-06-05 13:15:00,0.214,valid
DE_1002,2026-06-05 13:30:00,0.312,valid
DE_1002,2026-06-05 13:45:00,0.2,valid
DE_1002,2026-06-05 14:00:00,0.24,valid
DE_1002,2026-06-05 14:15:00,0.29,valid
DE_1002,2026-06-05 14:30:00,0.24,valid
DE_1002,2026-06-05 14:45:00,0.205,valid
DE_1002,2026-06-05 15:00:00,0.239,valid
DE_1002,2026-06-05 15:15:00,0.289,valid
DE_1002,2026-06-05 15:30:00,0.242,valid
DE_1002,2026-06-05 15:45:00,0.279,valid
DE_1002,2026-06-05 16:00:00,0.187,valid
DE_1002,2026-06-05 16:15:00,0.272,valid
DE_1002,2026-06-05 16:30:00,0.291,valid
DE_1002,2026-06-05 16:45:00,0.274,valid
DE_1002,2026-06-05 17:00:00,0.275,valid
DE_1002,2026-06-05 17:15:00,0.281,valid
DE_1002,2026-06-05 17:30:00,0.329,valid
DE_1002,2026-06-05 17:45:00,0.399,valid
DE_1002,2026-06-05 18:00:00,0.28,valid
DE_1002,2026-06-05 18:15:00,0.336,valid
DE_1002,2026-06-05 18:30:00,0.399,valid
DE_1002,2026-06-05 18:45:00,0.367,valid
DE_1002,2026-06-05 19:00:00,0.37,valid
DE_1002,2026-06-05 19:15:00,0.352,valid
DE_1002,2026-06-05 19:30:00,0.376,valid
DE_1002,2026-06-05 19:45:00,0.37,valid
DE_1002,2026-06-05 20:00:00,0.291,valid
DE_1002,2026-06-05 20:15:00,0.364,valid
DE_1002,2026-06-05 20:30:00,0.303,valid
DE_1002,2026-06-05 20:45:00,0.465,valid
DE_1002,2026-06-05 21:00:00,0.466,valid
DE_1002,2026-06-05 21:15:00,0.386,valid
DE_1002,2026-06-05 21:30:00,0.465,valid
DE_1002,2026-06-05 22:00:00,0.419,valid
DE_1002,2026-06-05 22:15:00,0.515,valid
DE_1002,2026-06-05 22:30:00,0.468,valid
DE_1002,2026-06-05 22:45:00,0.438,valid
DE_1002,2026-06-05 23:00:00,0.42,valid
DE_1002,2026-06-05 23:15:00,0.447,valid
DE_1002,2026-06-05 23:30:00,0.455,valid
DE_1002,2026-06-05 23:45:00,0.359,valid
DE_1002,2026-06-06 00:00:00,0.527,valid
DE_1002,2026-06-06 00:15:00,0.484,valid
DE_1002,2026-06-06 00:30:00,0.523,valid
DE_1002,2026-06-06 00:45:00,0.479,valid
DE_1002,2026-06-06 01:00:00,0.625,valid
DE_1002,2026-06-06 01:15:00,0.392,valid
DE_1002,2026-06-06 01:30:00,0.428,valid
DE_1002,2026-06-06 01:45:00,0.51,valid
DE_1002,2026-06-06 02:00:00,0.568,valid
DE_1002,2026-06-06 02:15:00,0.4,valid
DE_1002,2026-06-06 02:30:00,0.541,valid
DE_1002,2026-06-06 02:45:00,0.404,valid
DE_1002,2026-06-06 03:00:00,0.49,valid
DE_1002,2026-06-06 03:15:00,0.429,valid
DE_1002,2026-06-06 03:30:00,0.536,valid
DE_1002,2026-06-06 03:45:00,0.514,valid
DE_1002,2026-06-06 04:00:00,0.368,valid
DE_1002,2026-06-06 04:15:00,0.547,valid
DE_1002,2026-06-06 04:30:00,0.344,valid
DE_1002,2026-06-06 04:45:00,0.384,valid
DE_1002,2026-06-06 05:00:00,0.465,valid
DE_1002,2026-06-06 05:15:00,0.338,valid
DE_1002,2026-06-06 05:30:00,0.343,valid
DE_1002,2026-06-06 05:45:00,0.382,valid
DE_1002,2026-06-06 06:00:00,0.373,valid
DE_1002,2026-06-06 06:15:00,0.369,valid
DE_1002,2026-06-06 06:30:00,0.313,valid
DE_1002,2026-06-06 06:45:00,0.36,valid
DE_1002,2026-06-06 07:00:00,0.357,valid
DE_1002,2026-06-06 07:15:00,0.4,valid
DE_1002,2026-06-06 07:30:00,0.341,valid
DE_1002,2026-06-06 07:45:00,0.262,valid
DE_1002,2026-06-06 08:00:00,0.301,valid
DE_1002,2026-06-06 08:15:00,0.269,valid
DE_1002,2026-06-06 08:30:00,0.366,valid
DE_1002,2026-06-06 08:45:00,0.216,valid
DE_1002,2026-06-06 09:00:00,0.303,valid
DE_1002,2026-06-06 09:15:00,0.222,valid
DE_1002,2026-06-06 09:30:00,0.339,valid
DE_1002,2026-06-06 09:45:00,0.314,valid
DE_1002,2026-06-06 10:00:00,0.261,valid
DE_1002,2026-06-06 10:15:00,0.275,valid
DE_1002,2026-06-06 10:30:00,0.233,valid
DE_1002,2026-06-06 10:45:00,0.284,valid
DE_1002,2026-06-06 11:00:00,0.223,valid
DE_1002,2026-06-06 11:15:00,0.262,valid
DE_1002,2026-06-06 11:30:00,0.228,valid
DE_1002,2026-06-06 11:45:00,0.101,valid
DE_1002,2026-06-06 12:00:00,0.174,valid
DE_1002,2026-06-06 12:15:00,0.276,valid
DE_1002,2026-06-06 12:30:00,0.273,valid
DE_1002,2026-06-06 12:45:00,0.205,valid
DE_1002,2026-06-06 13:00:00,0.219,valid
DE_1002,2026-06-06 13:15:00,0.208,valid
DE_1002,2026-06-06 13:30:00,0.257,valid
DE_1002,2026-06-06 13:45:00,0.254,valid
DE_1002,2026-06-06 14:00:00,0.201,valid
DE_1002,2026-06-06 14:15:00,0.283,valid
DE_1002,2026-06-06 14:30:00,0.312,valid
DE_1002,2026-06-06 14:45:00,0.202,valid
DE_1002,2026-06-06 15:00:00,0.266,valid
DE_1002,2026-06-06 15:15:00,0.298,valid
DE_1002,2026-06-06 15:30:00,0.311,valid
DE_1002,2026-06-06 15:45:00,0.254,valid
DE_1002,2026-06-06 16:00:00,0.274,valid
DE_1002,2026-06-06 16:15:00,0.277,valid
DE_1002,2026-06-06 16:30:00,0.319,valid
DE_1002,2026-06-06 16:45:00,0.321,valid
DE_1002,2026-06-06 17:00:00,0.324,valid
DE_1002,2026-06-06 17:15:00,0.257,valid
DE_1002,2026-06-06 17:30:00,0.271,valid
DE_1002,2026-06-06 17:45:00,0.357,valid
DE_1002,2026-06-06 18:00:00,0.289,valid
DE_1002,2026-06-06 18:15:00,0.361,valid
DE_1002,2026-06-06 18:30:00,0.332,valid
DE_1002,2026-06-06 18:45:00,0.32,valid
DE_1002,2026-06-06 19:00:00,0.376,valid
DE_1002,2026-06-06 19:15:00,0.459,valid
DE_1002,2026-06-06 19:30:00,0.389,valid
DE_1002,2026-06-06 19:45:00,0.36,valid
DE_1002,2026-06-06 20:00:00,0.326,valid
DE_1002,2026-06-06 20:15:00,0.426,valid
DE_1002,2026-06-06 20:30:00,0.457,valid
DE_1002,2026-06-06 20:45:00,0.43,valid
DE_1002,2026-06-06 21:00:00,0.483,valid
DE_1002,2026-06-06 21:15:00,0.449,valid
DE_1002,2026-06-06 21:30:00,0.36,valid
DE_1002,2026-06-06 21:45:00,0.423,valid
DE_1002,2026-06-06 22:00:00,0.476,valid
DE_1002,2026-06-06 22:15:00,0.486,valid
DE_1002,2026-06-06 22:30:00,0.425,valid
DE_1002,2026-06-06 22:45:00,0.447,valid
DE_1002,2026-06-06 23:00:00,0.493,valid
DE_1002,2026-06-06 23:15:00,0.539,valid
DE_1002,2026-06-06 23:30:00,0.525,valid
DE_1002,2026-06-06 23:45:00,0.507,valid
DE_1002,2026-06-07 00:00:00,0.52,valid
DE_1002,2026-06-07 00:15:00,0.449,valid
DE_1002,2026-06-07 00:30:00,0.445,valid
DE_1002,2026-06-07 00:45:00,0.495,valid
DE_1002,2026-06-07 01:00:00,0.527,valid
DE_1002,2026-06-07 01:15:00,0.495,valid
DE_1002,2026-06-07 01:30:00,0.503,valid
DE_1002,2026-06-07 01:45:00,0.4,valid
DE_1002,2026-06-07 02:00:00,0.377,valid
DE_1002,2026-06-07 02:15:00,0.506,valid
DE_1002,2026-06-07 02:30:00,0.448,valid
DE_1002,2026-06-07 02:45:00,0.384,valid
DE_1002,2026-06-07 03:00:00,0.469,valid
DE_1002,2026-06-07 03:15:00,0.438,valid
DE_1002,2026-06-07 03:30:00,0.573,valid
DE_1002,2026-06-07 03:45:00,0.488,valid
DE_1002,2026-06-07 04:00:00,0.417,valid
DE_1002,2026-06-07 04:15:00,0.392,valid
DE_1002,2026-06-07 04:30:00,0.412,valid
DE_1002,2026-06-07 04:45:00,0.395,valid
DE_1002,2026-06-07 05:00:00,0.303,valid
DE_1002,2026-06-07 05:15:00,0.421,valid
DE_1002,2026-06-07 05:30:00,0.389,valid
DE_1002,2026-06-07 05:45:00,0.237,valid
DE_1002,2026-06-07 06:00:00,0.318,valid
DE_1002,2026-06-07 06:15:00,0.309,valid
DE_1002,2026-06-07 06:30:00,0.399,valid
DE_1002,2026-06-07 06:45:00,0.348,valid
DE_1002,2026-06-07 07:00:00,0.399,valid
DE_1002,2026-06-07 07:15:00,0.245,valid
DE_1002,2026-06-07 07:30:00,0.271,valid
DE_1002,2026-06-07 07:45:00,0.378,valid
DE_1002,2026-06-07 08:00:00,0.267,valid
DE_1002,2026-06-07 08:15:00,0.247,valid
DE_1002,2026-06-07 08:30:00,0.274,valid
DE_1002,2026-06-07 08:45:00,0.262,valid
DE_1002,2026-06-07 09:00:00,0.302,valid
DE_1002,2026-06-07 09:15:00,0.331,valid
DE_1002,2026-06-07 09:30:00,0.196,valid
DE_1002,2026-06-07 09:45:00,0.26,valid
DE_1002,2026-06-07 10:00:00,0.251,valid
DE_1002,2026-06-07 10:15:00,0.254,valid
DE_1002,2026-06-07 10:30:00,0.292,valid
DE_1002,2026-06-07 10:45:00,0.256,valid
DE_1002,2026-06-07 11:00:00,0.196,valid
DE_1002,2026-06-07 11:15:00,0.169,valid
DE_1002,2026-06-07 11:30:00,0.134,valid
DE_1002,2026-06-07 11:45:00,0.206,valid
DE_1002,2026-06-07 12:15:00,0.246,valid
DE_1002,2026-06-07 12:30:00,0.181,valid
DE_1002,2026-06-07 12:45:00,0.316,valid
DE_1002,2026-06-07 13:00:00,0.221,valid
DE_1002,2026-06-07 13:15:00,0.201,valid
DE_1002,2026-06-07 13:30:00,0.244,valid
DE_1002,2026-06-07 13:45:00,0.176,valid
DE_1002,2026-06-07 14:00:00,0.26,valid
DE_1002,2026-06-07 14:15:00,0.147,valid
DE_1002,2026-06-07 14:30:00,0.284,valid
DE_1002,2026-06-07 14:45:00,0.253,valid
DE_1002,2026-06-07 15:00:00,0.286,valid
DE_1002,2026-06-07 15:15:00,0.283,valid
DE_1002,2026-06-07 15:30:00,0.211,valid
DE_1002,2026-06-07 15:45:00,0.23,valid
DE_1002,2026-06-07 16:00:00,0.378,valid
DE_1002,2026-06-07 16:15:00,0.325,valid
DE_1002,2026-06-07 16:30:00,0.27,valid
DE_1002,2026-06-07 16:45:00,0.321,valid
DE_1002,2026-06-07 17:00:00,0.345,valid
DE_1002,2026-06-07 17:15:00,0.423,valid
DE_1002,2026-06-07 17:30:00,0.381,valid
DE_1002,2026-06-07 17:45:00,0.346,valid
DE_1002,2026-06-07 18:00:00,0.328,valid
DE_1002,2026-06-07 18:15:00,0.439,valid
DE_1002,2026-06-07 18:30:00,0.345,valid
DE_1002,2026-06-07 18:45:00,0.306,valid
DE_1002,2026-06-07 19:00:00,0.314,valid
DE_1002,2026-06-07 19:15:00,0.332,valid
DE_1002,2026-06-07 19:30:00,0.357,valid
DE_1002,2026-06-07 19:45:00,0.413,valid
DE_1002,2026-06-07 20:00:00,0.446,valid
DE_1002,2026-06-07 20:15:00,0.458,valid
DE_1002,2026-06-07 20:30:00,0.408,valid
DE_1002,2026-06-07 20:45:00,0.442,valid
DE_1002,2026-06-07 21:00:00,0.538,valid
DE_1002,2026-06-07 21:15:00,0.471,valid
DE_1002,2026-06-07 21:30:00,0.505,valid
DE_1002,2026-06-07 21:45:00,0.349,valid
